,,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
2090,1,608,651,587,1,0,1,41.9011632,5,No,Yes,M,2,00No,8445.42,28,0,Yes,W09,1,Yes,0.237468743
2091,1,653,627,616,1,2,0,45.40164108,5,No,No,A,4,02Hi,11739.35,22,2,No,W06,1,Yes,0.410365197
2092,1,679,652,639,0,1,0,53.09405007,5,No,Yes,M,0,00No,8667.4,27,0,No,W07,1,Yes,0.946141623
2093,1,732,699,739,1,1,0,18.50990355,6,No,No,A,3,00No,11226.04,29,0,No,W05,2,Yes,0.600110406
2094,1,705,NA,746,0,0,0,31.5758928,6,No,No,A,5,00No,13826.75,30,0,Yes,W09,1,Yes,0.461719757
2095,1,602,582,588,0,2,0,38.26807287,5,No,No,A,3,00No,12942.89,24,0,No,W07,1,Yes,0.974166908
2096,1,636,615,564,1,0,1,49.02778895,6,No,Yes,P,3,01Lo,14894.36,32,0,No,W03,0,Yes,0.985028341
2097,0,577,559,588,2,5,2,54.92839739,4,Yes,Yes,M,0,02Hi,7247.31,10,2,No,NA,0,Yes,0.069738149
2098,1,636,644,NA,0,2,0,41.93189251,5,No,No,A,2,00No,14155.16,34,0,No,W06,0,Yes,0.329312563
2099,1,690,713,658,0,0,0,46.49646906,5,No,No,M,3,00No,13471.3,24,0,No,W06,1,Yes,0.893896583
2100,1,664,680,681,0,0,1,46.17952278,6,Yes,Yes,A,5,00No,13743.77,27,2,Yes,NA,2,Yes,0.952577481
2101,1,703,NA,695,0,2,0,21.26079591,4,No,No,M,3,00No,14286.66,22,1,No,NA,2,Yes,0.150175245
2102,1,675,735,702,2,0,1,40.16462989,6,No,No,M,2,00No,10488.29,22,1,Yes,W10,1,Yes,0.567788629
2103,1,682,677,647,1,1,1,45.97562818,5,No,No,M,2,00No,12008.2,19,1,No,W09,0,No,0.675857241
2104,1,654,606,644,1,1,1,42.49485488,6,No,No,A,3,00No,12907.97,19,0,Yes,W09,1,No,0.451407776
2105,1,703,654,680,0,0,0,40.88326374,6,No,No,A,3,00No,17505.24,27,2,No,W01,1,Yes,0.318857342
2106,1,666,653,640,0,1,1,30.17183016,5,No,No,M,2,00No,9278.15,18,0,No,W03,2,No,0.310502179
2107,1,593,558,582,0,0,0,38.57403457,6,No,Yes,A,5,00No,15450.63,31,0,No,W07,1,No,0.277394521
2108,1,604,559,NA,0,0,1,42.83697054,3,No,Yes,A,2,00No,17867.73,22,1,Yes,W08,0,Yes,0.082183245
2109,1,652,685,667,1,1,0,16.8054909,6,No,No,P,3,00No,10661.13,35,0,No,NA,1,Yes,0.707301421
2110,1,611,554,582,1,3,0,55.70455772,3,No,No,P,1,00No,11309.5,21,0,No,W03,1,No,0.147118164
2111,1,617,581,571,0,2,0,53.36105398,6,Yes,Yes,A,3,00No,15641.72,30,1,Yes,W07,0,Yes,0.469673943
2112,0,544,605,538,0,2,1,45.89215058,6,No,No,M,1,02Hi,11100.45,20,2,No,W04,0,Yes,0.575637892
2113,1,701,680,NA,1,2,1,54.00947565,6,No,No,P,0,00No,11472.22,21,0,No,W06,0,Yes,0.131900005
2114,1,700,682,686,1,0,1,40.84258738,7,No,No,M,4,00No,9633.86,30,1,No,W10,1,No,0.760421193
2115,1,560,566,575,0,3,0,66.00644682,6,Yes,Yes,A,5,01Lo,14100.22,29,0,Yes,W09,1,No,0.385577409
2116,1,626,629,648,0,2,1,52.96987162,5,No,No,M,4,00No,13404.03,24,0,No,W04,0,No,0.953054968
2117,0,586,578,566,2,3,1,67.99792562,4,Yes,Yes,M,0,02Hi,11636.75,22,2,No,W05,0,Yes,0.473958235
2118,0,619,596,575,0,1,0,36.04794367,6,No,No,A,5,00No,14054.31,29,0,Yes,W06,1,Yes,0.89203259
2119,1,709,677,676,1,3,1,71.58318208,7,No,No,M,1,02Hi,6851.32,22,1,No,W02,0,Yes,0.534829591
2120,1,705,669,669,1,2,0,44.3424737,6,No,No,M,3,00No,13983.99,24,1,No,W10,1,Yes,0.931979502
2121,1,660,635,650,0,1,0,41.85843828,5,No,No,A,2,00No,10836.32,25,1,No,W10,2,Yes,0.06156783
2122,1,623,550,599,1,1,1,27.47352174,5,No,No,M,5,00No,9691.19,30,0,No,W08,1,Yes,0.454932243
2123,1,542,529,535,1,2,0,40.7734429,4,No,No,A,3,01Lo,11730.13,28,1,No,W07,0,No,0.171935692
2124,1,629,574,NA,1,2,1,72.39152545,5,No,No,P,4,00No,14298.62,29,0,Yes,W06,1,Yes,0.070836752
2125,1,633,641,621,0,0,1,42.5769108,6,No,No,M,1,00No,10812.29,18,0,No,W06,0,Yes,0.637495583
2126,1,623,588,628,1,3,1,46.16944683,5,Yes,No,M,5,02Hi,10630.19,23,1,Yes,W06,1,No,0.047971028
2127,0,682,690,671,1,3,1,46.7818235,5,No,No,M,1,00No,10600.22,19,2,No,W01,1,Yes,0.971468469
2128,1,701,750,703,1,0,1,18.20468852,7,No,No,A,5,00No,16381.8,34,0,Yes,W08,1,No,0.992509599
2129,0,627,585,628,2,2,1,36.09671382,5,No,Yes,A,2,01Lo,11488.72,28,2,No,W04,0,Yes,0.064409474
2130,1,600,571,610,1,2,0,38.20404708,6,No,Yes,M,4,00No,15233.24,17,0,Yes,W10,1,No,0.853508561
2131,1,666,617,634,0,1,1,56.45561525,5,No,No,P,5,00No,17476.18,27,0,Yes,W10,2,No,0.490328874
2132,1,705,724,743,2,2,0,37.15541864,6,No,No,M,3,00No,17763.65,18,2,No,W09,0,Yes,0.854315161
2133,0,653,623,653,2,1,1,66.47219785,5,Yes,Yes,A,4,02Hi,15700.81,23,2,Yes,W08,0,No,0.679821732
2134,1,636,642,642,0,0,0,32.39780795,7,No,No,M,2,00No,6542.74,29,0,No,W07,2,No,0.923843193
2135,0,586,573,620,1,3,2,47.32734582,5,No,Yes,A,3,01Lo,9287.01,12,0,No,NA,1,Yes,0.417472016
2136,1,594,606,592,1,2,1,58.74461908,4,Yes,Yes,M,3,02Hi,11347.39,17,1,Yes,W08,1,Yes,0.508236374
2137,1,612,616,624,2,4,1,66.9191388,3,Yes,Yes,M,2,01Lo,14710.23,17,1,No,W10,0,Yes,0.947735855
2138,1,728,730,716,0,1,0,59.57861731,6,No,No,A,5,00No,15543.08,21,2,Yes,W08,1,Yes,0.579781641
2139,1,586,589,576,1,3,1,45.0872934,4,No,Yes,P,2,00No,9705.43,19,0,No,W10,1,Yes,0.697938162
2140,0,603,NA,637,1,2,2,59.38113359,6,No,No,M,0,02Hi,9646.37,14,0,No,W06,0,Yes,0.146799244
2141,1,648,658,651,1,1,0,58.01098709,6,No,No,M,3,01Lo,10467.81,27,2,No,W07,1,No,0.42615571
2142,1,591,NA,567,0,1,0,46.5019923,6,No,No,P,3,02Hi,14872.03,26,0,Yes,W08,1,No,0.09828425
2143,1,632,652,NA,1,3,1,56.54409081,5,No,No,M,2,00No,10896.57,25,0,No,W01,0,No,0.474074195
2144,1,702,679,NA,2,3,1,34.26592495,7,No,No,M,1,00No,8418.69,13,0,No,NA,0,Yes,0.63230751
2145,1,697,679,703,0,2,0,42.47827673,7,Yes,No,M,4,02Hi,15374.26,24,2,No,W09,1,No,0.739368687
2146,0,661,661,678,0,0,1,40.43955272,7,No,No,M,3,00No,12419.51,26,0,No,NA,0,Yes,0.317339072
2147,1,670,NA,673,0,2,0,38.6709022,7,No,No,M,2,00No,9866.98,29,0,No,W04,0,Yes,0.195978047
2148,1,648,618,596,1,3,2,30.26340849,5,No,No,M,1,00No,7363.76,16,0,Yes,W06,1,Yes,0.433925556
2149,1,636,664,655,1,3,1,63.80129267,6,No,No,P,3,02Hi,16505.65,20,2,Yes,W09,0,Yes,0.130684666
2150,1,586,595,575,1,0,0,25.1213541,7,No,No,A,2,01Lo,14194.86,26,1,No,W04,1,No,0.826633923
2151,1,602,587,595,0,0,0,4.730844875,6,No,No,M,5,00No,16027.3,24,0,Yes,W09,2,No,0.180548515
2152,1,621,624,607,0,2,0,71.77709069,5,No,No,M,2,02Hi,13711.43,16,1,No,W10,0,Yes,0.036311161
2153,1,728,717,695,1,2,1,47.45435249,7,No,No,A,5,01Lo,11333.28,17,0,No,W08,1,No,0.509524774
2154,1,664,NA,641,1,1,1,39.44539515,5,No,No,M,4,00No,14682.68,29,1,No,W04,0,No,0.25427032
2155,1,567,542,NA,1,1,1,56.89634297,4,No,Yes,M,2,02Hi,8609.53,27,1,No,W01,0,Yes,0.849854968
2156,1,693,NA,651,1,1,0,44.98607763,5,No,No,A,5,00No,15853.94,32,0,No,W10,1,Yes,0.184566567
2157,1,694,693,700,0,0,1,32.89139557,7,Yes,No,M,2,00No,14645.49,30,2,Yes,NA,0,Yes,0.415842701
2158,1,637,641,659,1,1,1,36.51045186,7,No,No,P,4,01Lo,14570.6,33,2,No,W06,1,Yes,0.945775422
2159,0,543,543,567,2,2,1,62.5649579,6,No,No,M,0,02Hi,4082.1,26,1,No,W02,0,Yes,0.975598791
2160,0,683,624,633,1,2,2,34.61371212,6,No,No,M,1,01Lo,7850.77,18,0,No,W06,0,Yes,0.384575889
2161,0,490,470,498,2,4,1,63.38739366,4,Yes,Yes,M,0,02Hi,3723.56,19,2,No,NA,0,Yes,0.983720561
2162,1,700,679,620,0,0,0,41.29006086,6,No,No,P,5,00No,14757.48,33,2,Yes,W10,2,No,0.390311349
2163,1,699,715,706,0,1,0,44.90195152,6,No,No,M,2,00No,14490.66,25,0,No,W09,1,Yes,0.473321985
2164,1,612,572,600,0,2,1,48.39900123,6,No,No,A,2,02Hi,11901.12,15,0,Yes,NA,1,Yes,0.281299886
2165,1,NA,504,518,2,5,2,60.55996403,5,Yes,Yes,A,1,02Hi,12211.42,11,1,No,W04,0,Yes,0.595666237
2166,1,678,655,628,0,0,0,51.56274961,7,No,No,P,3,00No,14416.98,32,0,No,W08,1,No,0.389998812
2167,1,670,703,678,0,0,0,35.19179598,7,No,No,P,5,00No,15119.45,35,0,Yes,NA,1,No,0.613196177
2168,1,701,660,693,0,0,0,37.95766651,7,No,No,P,5,00No,16497.76,27,0,Yes,W08,2,Yes,0.653941197
2169,0,621,607,553,0,2,1,35.79754127,5,No,No,A,2,02Hi,9399.55,27,0,No,W05,1,Yes,0.572844434
2170,1,689,648,691,0,0,0,35.64087418,7,No,No,M,2,00No,12153.83,22,0,No,W03,1,Yes,0.365608927
2171,1,670,628,NA,0,1,1,55.97633683,6,No,No,M,2,00No,14997.69,27,0,No,W07,0,Yes,0.976304255
2172,0,691,655,682,2,3,2,74.69110834,6,No,Yes,A,2,00No,8582.67,21,0,No,W04,0,Yes,0.790235655
2173,0,623,584,612,2,3,2,42.08766982,5,No,Yes,M,0,02Hi,5394.3,15,1,No,W05,0,Yes,0.707029787
2174,1,662,661,613,1,1,0,44.60098263,4,No,No,M,2,00No,10004.04,26,1,Yes,W09,1,No,0.237936711
2175,1,NA,683,693,0,0,1,52.50844012,7,No,No,A,5,00No,13374.84,20,0,Yes,W08,1,No,0.78659332
2176,1,637,607,603,2,1,1,60.3183017,5,No,No,P,3,00No,11931.65,18,0,No,W08,1,No,0.181164263
2177,0,662,NA,669,1,3,2,53.44830024,6,Yes,No,M,2,00No,10489.04,25,0,No,W03,0,Yes,0.01349576
2178,1,630,632,NA,0,1,0,34.57819181,6,No,Yes,M,4,00No,12461.22,33,1,No,W10,1,Yes,0.572129545
2179,0,685,642,NA,2,3,1,61.10395342,3,No,No,M,2,01Lo,10279.71,23,2,No,W05,0,Yes,0.897966848
2180,1,720,721,693,1,1,1,43.03471193,8,Yes,Yes,A,5,01Lo,18936.48,24,0,Yes,W10,0,Yes,0.292126188
2181,0,619,652,630,1,2,1,66.02870296,5,No,No,M,2,02Hi,10899.41,21,1,No,W05,0,Yes,0.727417232
2182,1,606,594,594,0,1,0,57.37896991,5,No,No,M,1,00No,14143.67,13,0,No,W07,0,No,0.978506769
2183,1,678,647,659,0,1,1,73.65096812,4,No,Yes,M,3,00No,14351.39,20,1,No,W10,0,Yes,0.59563382
2184,1,679,643,641,1,1,1,43.75016744,6,No,No,M,3,00No,8235.72,31,0,No,W07,0,Yes,0.95547045
2185,1,611,NA,575,0,0,0,40.86431234,3,No,Yes,M,5,00No,8165.12,35,1,No,NA,1,Yes,0.565223903
2186,1,588,565,576,1,1,1,62.62506124,3,No,No,P,5,01Lo,13881.1,27,1,Yes,W08,0,No,0.383969761
2187,1,559,552,539,2,3,1,57.63241688,4,Yes,No,M,0,02Hi,3573.79,22,2,No,W02,0,Yes,0.549111158
2188,1,535,571,531,1,3,1,59.23606446,5,Yes,No,M,1,02Hi,6614.99,21,0,No,W06,0,Yes,0.404002105
2189,1,658,660,646,2,4,1,46.71020618,5,No,No,A,2,00No,11406.31,14,0,Yes,W08,1,Yes,0.17688679
2190,1,729,711,701,1,0,0,49.86219296,7,No,No,A,2,00No,9230.14,32,2,No,NA,1,Yes,0.540866019
2191,1,700,719,650,0,1,0,60.38298405,5,No,No,M,2,00No,9683.59,23,0,No,W03,2,No,0.763072845
2192,1,643,629,615,1,1,1,43.94331573,4,No,No,A,3,00No,14646.16,21,2,Yes,W04,2,Yes,0.534958171
2193,1,757,802,806,0,0,0,46.79398387,8,No,No,M,2,00No,12046.66,31,1,Yes,W03,0,Yes,0.033167844
2194,1,665,677,669,1,3,1,54.64479741,5,No,No,A,4,00No,11362.99,24,0,No,W10,1,No,0.050227004
2195,1,530,521,531,1,2,1,66.17926999,4,No,No,A,1,02Hi,8266.39,17,1,No,W01,0,No,0.821145998
2196,1,670,678,NA,1,1,0,48.66171602,6,No,No,A,3,00No,10916.41,22,0,Yes,W09,1,Yes,0.862213429
2197,1,579,553,567,1,2,1,48.13767554,4,No,No,A,2,00No,13795.43,13,0,Yes,W08,2,Yes,0.827180627
2198,1,602,NA,587,0,0,0,21.30469694,5,No,Yes,P,5,01Lo,17600.75,27,0,Yes,W08,2,No,0.450854769
2199,1,584,599,607,0,2,1,25.7194158,5,No,No,M,4,00No,13366.55,25,0,Yes,W09,1,Yes,0.240595774
2200,0,653,626,623,1,3,1,38.5302845,6,No,No,M,2,01Lo,9817.07,26,2,No,W05,0,No,0.714674558
2201,1,546,556,552,0,1,1,49.55826652,5,Yes,No,M,1,02Hi,11332.87,13,2,Yes,W09,2,Yes,0.190439896
2202,1,659,678,676,1,1,1,51.89371352,5,No,Yes,A,3,00No,11339.36,35,2,No,NA,0,Yes,0.630891784
2203,0,625,633,627,0,1,1,56.09610261,5,No,Yes,M,0,00No,7328.28,19,0,No,W04,0,Yes,0.183426466
2204,1,603,574,591,0,1,0,35.51911835,4,No,No,A,2,00No,12943.92,25,0,No,W09,2,Yes,0.377329451
2205,1,583,640,627,1,1,1,37.99596859,4,No,No,P,5,00No,12017.23,32,2,Yes,W04,2,No,0.274815079
2206,0,521,559,559,1,4,1,64.53516609,5,Yes,Yes,P,5,02Hi,10379.71,23,0,No,W10,0,No,0.802885603
2207,1,540,NA,NA,0,0,1,36.13699658,5,No,No,A,4,02Hi,9086.01,22,1,Yes,W09,2,No,0.253543363
2208,0,559,558,577,0,3,2,38.88014803,4,No,No,M,2,01Lo,15295.26,20,0,No,W06,0,Yes,0.208569932
2209,1,698,677,644,1,2,0,14.63285968,6,No,No,M,4,00No,14384.49,25,0,Yes,W10,2,No,0.502277248
2210,1,713,711,693,0,2,1,30.585177,6,No,No,M,3,00No,11300.76,27,0,No,W01,0,Yes,0.034591023
2211,0,621,592,580,1,3,1,46.31043965,5,No,No,P,3,02Hi,7056.59,22,0,No,W04,2,No,0.43951765
2212,1,773,742,740,2,1,1,50.13145964,5,No,No,M,2,00No,15876.24,13,2,No,W10,0,Yes,0.511984602
2213,1,605,608,610,0,2,0,45.30717333,5,No,Yes,M,2,00No,13127.52,24,2,No,W06,1,Yes,0.682970705
2214,1,679,680,671,0,0,0,37.42241721,7,No,No,M,4,00No,13126.59,29,0,No,W01,1,No,0.650959414
2215,1,631,578,580,1,2,0,26.23655666,6,No,No,M,3,00No,14150.49,26,0,Yes,W06,1,Yes,0.026529334
2216,1,693,682,697,0,1,0,17.98103423,7,No,No,A,5,00No,18070.31,34,0,No,W09,1,Yes,0.27554691
2217,1,651,614,NA,1,1,1,57.76256473,6,No,No,A,3,01Lo,12983.29,27,0,No,W03,0,Yes,0.159621583
2218,1,524,524,531,0,0,0,35.69651291,5,No,Yes,A,2,02Hi,12577.24,22,2,No,W03,1,Yes,0.218460796
2219,1,541,541,513,0,3,1,32.24617078,7,No,No,M,4,02Hi,7672.68,21,0,No,W10,1,No,0.010915472
2220,1,691,NA,NA,0,3,1,25.2484196,7,No,No,M,4,00No,14469.43,27,0,No,W07,0,No,0.314894628
2221,1,653,619,616,0,2,1,62.43269039,6,No,No,A,2,02Hi,10676.64,29,0,No,W05,0,Yes,0.825320368
2222,1,664,643,669,1,2,0,24.60514674,5,No,No,A,4,00No,17450.94,27,0,Yes,W08,1,Yes,0.492322868
2223,1,637,651,624,1,2,1,45.98458747,4,No,Yes,A,4,00No,13362.76,26,1,No,W10,0,Yes,0.741656976
2224,1,674,671,664,0,1,0,32.3985732,5,No,No,A,5,00No,14317.7,43,1,No,W04,1,Yes,0.907133811
2225,1,625,634,647,0,0,0,52.37724944,5,No,No,M,2,00No,19418.35,25,2,No,W09,0,Yes,0.309778304
2226,1,634,669,635,0,0,0,44.99836121,8,No,No,A,5,00No,14423.49,36,0,Yes,W09,2,No,0.51951134
2227,1,649,NA,612,1,3,1,34.12951533,3,No,Yes,M,1,00No,10828.99,19,2,No,W10,0,Yes,0.252908818
2228,0,533,567,548,1,2,1,47.14660581,5,No,Yes,M,1,01Lo,12427.1,15,2,No,W01,0,No,0.965036631
2229,1,664,613,630,0,0,1,45.73315815,6,Yes,No,P,5,02Hi,13757.8,28,2,Yes,W08,2,No,0.592334375
2230,0,646,NA,608,2,4,2,62.76583575,6,No,No,M,0,02Hi,3117.68,19,0,No,NA,0,Yes,0.63109593
2231,1,626,622,563,0,1,1,51.98789583,3,No,No,M,3,00No,12927.53,29,2,No,W07,0,Yes,0.79054999
2232,1,651,669,629,0,0,1,30.18891241,6,Yes,Yes,M,4,00No,12000.86,24,0,Yes,W06,1,Yes,0.339994371
2233,0,NA,532,523,1,3,1,38.19041881,3,No,No,M,0,02Hi,9402.22,20,2,No,W03,0,Yes,0.536181954
2234,1,666,670,647,0,0,0,47.98357374,6,No,No,M,2,00No,12069.62,22,0,No,W05,0,Yes,0.793231625
2235,1,616,607,594,0,0,0,47.03170472,6,No,No,A,2,00No,11328.21,29,0,No,W07,0,Yes,0.995193165
2236,0,644,639,615,1,1,2,37.89628798,4,Yes,Yes,M,2,01Lo,9306.12,21,2,No,W03,1,Yes,0.326930697
2237,1,656,660,654,1,2,1,62.89522938,7,Yes,Yes,M,1,02Hi,5028.73,34,2,No,W02,0,Yes,0.542961158
2238,1,601,619,664,0,1,1,56.49747001,5,No,No,A,3,00No,12229.49,25,0,No,W06,1,No,0.665651647
2239,1,NA,707,690,0,2,0,68.25490889,5,No,No,A,5,00No,12965.19,31,0,No,W09,0,No,0.140673588
2240,1,613,556,599,1,1,0,64.82471335,7,No,No,M,1,01Lo,7008.17,24,0,No,W02,0,Yes,0.468852445
2241,1,671,695,664,1,2,1,35.50566565,5,No,No,A,3,00No,15981.76,19,0,Yes,W08,0,Yes,0.693328758
2242,1,631,665,635,1,1,1,43.00732274,6,No,No,P,5,01Lo,17860.1,29,0,Yes,W09,0,Yes,0.23957789
2243,1,606,632,635,2,2,1,68.87651123,6,Yes,Yes,M,3,02Hi,14171.67,16,2,No,W10,0,No,0.843266259
2244,1,733,716,NA,1,1,1,40.87802428,8,No,No,A,3,00No,12018.56,29,0,No,NA,0,Yes,0.918996373
2245,1,587,566,597,1,2,1,48.49869159,6,Yes,Yes,A,2,02Hi,10253.75,20,1,Yes,W08,0,No,0.103569064
2246,1,583,595,NA,1,1,0,53.16194121,3,No,No,A,3,00No,11662.18,22,0,Yes,W08,2,No,0.309462896
2247,1,679,685,653,1,0,0,40.91625085,8,No,No,M,1,00No,13210.11,17,1,Yes,W06,1,Yes,0.17680023
2248,1,668,671,656,1,2,2,42.86529073,5,No,No,M,2,00No,11109.42,25,2,Yes,W06,0,Yes,0.239386335
2249,1,668,663,688,1,2,0,43.77120793,7,No,No,M,3,00No,11661.64,20,0,Yes,W10,0,No,0.333645693
2250,1,656,646,NA,0,1,0,36.91199314,6,No,No,M,2,00No,9362.16,22,0,No,W05,1,No,0.660418242
2251,1,NA,633,635,2,1,0,48.74736751,7,No,No,P,3,00No,11889.8,29,0,No,W07,0,No,0.385574075
2252,1,750,751,719,1,3,1,57.32811974,6,No,No,A,5,00No,14927.96,21,1,No,W09,1,No,0.767038252
2253,0,653,NA,667,2,3,1,52.39652671,5,Yes,No,M,1,01Lo,11240.4,22,2,No,W05,1,Yes,0.958336574
2254,1,675,NA,658,0,2,0,45.63949886,5,No,No,M,3,00No,8943.48,28,0,No,W05,2,Yes,0.905849675
2255,0,656,610,614,2,5,2,74.40842676,5,Yes,Yes,M,1,02Hi,5235.01,18,2,No,W02,0,Yes,0.945349849
2256,1,747,741,NA,2,3,0,56.07783873,7,No,No,M,1,00No,12176.62,20,0,No,W05,0,No,0.36265583
2257,1,636,NA,674,2,2,1,39.7418877,4,No,No,M,0,00No,5434.33,24,2,No,W02,0,Yes,0.326232519
2258,0,544,547,538,1,2,1,57.09684931,7,Yes,Yes,A,4,02Hi,10743,28,2,No,NA,0,No,0.614252674
2259,0,595,573,610,1,4,0,60.27206155,6,No,No,M,0,01Lo,4721.35,26,0,No,W02,0,Yes,0.129443947
2260,0,547,543,572,2,4,1,53.06123385,4,No,No,P,5,02Hi,10685.27,19,0,Yes,W09,1,Yes,0.167463893
2261,1,672,641,660,1,2,1,47.08523138,4,No,No,A,2,00No,17775.93,26,2,Yes,W08,0,Yes,0.406366627
2262,1,668,676,673,0,1,0,38.46321652,6,No,No,A,2,00No,9725.85,32,1,No,W06,2,No,0.681837518
2263,1,625,659,673,1,3,0,46.62602156,6,No,No,A,4,00No,10831.56,32,0,Yes,W07,2,No,0.394802404
2264,1,593,581,600,0,1,0,30.61710196,6,No,Yes,A,5,00No,10428.12,34,0,No,W09,1,No,0.231670822
2265,1,644,627,615,0,0,1,51.35774084,5,No,No,A,3,01Lo,15305.59,28,0,No,W04,0,Yes,0.871072415
2266,1,665,665,642,1,4,1,41.83830186,5,No,No,A,3,01Lo,13980.86,23,2,No,W08,1,Yes,0.431190656
2267,1,653,670,674,0,0,0,38.55236937,6,No,Yes,M,3,00No,14965.13,22,0,Yes,W08,2,No,0.567457823
2268,1,701,696,644,1,2,0,30.39784535,5,No,No,M,1,00No,9069.19,22,0,No,W03,0,No,0.723178455
2269,1,650,617,640,0,1,0,47.33533755,4,No,No,A,4,00No,15848.43,28,1,Yes,W08,1,Yes,0.956179246
2270,1,618,663,604,2,2,1,43.03513636,5,No,No,M,1,01Lo,6228.92,32,2,No,W02,0,Yes,0.3979556
2271,1,664,640,634,1,0,2,55.44214446,6,No,No,A,3,00No,14644.31,20,0,Yes,W08,1,No,0.05143241
2272,1,626,634,637,0,0,0,49.86553869,5,No,No,P,3,00No,16207.19,24,0,No,W06,2,Yes,0.277969367
2273,1,676,641,652,1,2,1,31.24281658,7,No,No,M,3,00No,8477.7,26,0,No,NA,0,No,0.416267338
2274,1,642,626,598,0,1,0,50.61877263,5,No,Yes,A,5,00No,21252.2,24,0,Yes,W08,0,Yes,0.351149525
2275,1,647,631,677,2,4,1,48.70387332,6,No,No,M,1,01Lo,5802.79,28,0,No,W01,0,Yes,0.852620904
2276,1,724,NA,713,1,2,2,56.14494273,6,No,No,P,2,00No,7587.62,32,0,No,W01,0,No,0.35550175
2277,1,674,664,637,2,3,1,47.51869888,5,No,No,A,3,00No,9124.78,22,0,No,W03,0,Yes,0.350064079
2278,0,NA,562,583,1,2,0,42.20323875,4,Yes,Yes,M,4,02Hi,13165.8,28,2,Yes,W10,0,Yes,0.751437906
2279,0,675,693,660,1,3,1,64.62524397,7,No,No,A,2,02Hi,9422.96,27,0,No,W01,0,Yes,0.960462902
2280,1,610,589,566,0,2,1,21.91800372,6,No,No,P,4,01Lo,12631.5,23,0,Yes,W08,1,Yes,0.687137696
2281,1,632,628,NA,2,1,2,57.20135468,6,No,No,M,0,02Hi,6458.79,22,2,No,W04,0,Yes,0.111726039
2282,1,621,641,636,0,1,0,38.74458176,4,No,No,A,2,00No,15517.49,18,0,Yes,W09,1,Yes,0.069649869
2283,1,648,665,629,0,0,0,25.39298671,4,No,No,A,5,00No,18861.81,30,1,Yes,W08,2,Yes,0.647014587
2284,1,658,626,NA,1,0,1,29.33514104,7,No,No,M,0,00No,10809.19,21,1,No,W03,1,Yes,0.077514285
2285,1,733,695,731,1,3,0,53.55915723,8,No,No,P,5,01Lo,12865.65,34,0,Yes,W09,0,Yes,0.602069583
2286,0,651,616,625,2,5,1,50.05983029,6,No,Yes,A,1,00No,11191.04,21,2,No,W10,0,No,0.812603825
2287,1,629,611,605,0,0,0,53.26533364,6,No,Yes,A,3,00No,9956.53,23,0,No,W03,1,No,0.233359777
2288,1,698,705,700,0,2,0,55.45278247,5,No,No,M,2,00No,17888.87,24,2,No,W05,0,Yes,0.416148061
2289,1,703,719,NA,1,2,0,44.64240979,4,No,No,M,5,00No,12293.48,26,0,Yes,W09,0,No,0.620747584
2290,0,636,637,633,0,0,0,45.09042085,6,No,No,M,2,00No,12211.51,25,0,No,W04,0,Yes,0.971688972
2291,0,620,629,615,0,1,1,51.67116124,6,No,No,M,2,01Lo,9297.15,17,1,Yes,NA,2,No,0.59859705
2292,1,704,681,688,0,1,0,33.38440797,6,No,No,P,5,00No,13342.23,37,1,Yes,W10,2,Yes,0.616229138
2293,1,633,645,613,1,3,0,55.54398831,4,No,No,P,2,00No,14216.32,31,0,No,W07,0,Yes,0.932498874
2294,1,771,NA,795,1,3,0,55.34464518,7,No,No,A,4,00No,14703.3,29,0,Yes,W06,1,Yes,0.65447225
2295,1,693,724,NA,0,0,0,31.71757636,7,No,No,M,5,00No,15683.34,23,0,Yes,NA,1,No,0.89460073
2296,1,606,627,622,1,3,1,50.33527276,6,No,No,A,1,01Lo,12724.77,12,0,No,W07,0,No,0.496888478
2297,0,591,NA,595,2,3,0,36.43892116,6,Yes,Yes,M,2,02Hi,12532.45,27,2,No,W03,0,Yes,0.819491652
2298,1,724,759,778,1,3,1,40.91609063,5,No,No,M,3,00No,19399.85,27,2,Yes,W08,0,Yes,0.563448373
2299,1,727,NA,721,2,2,1,44.50173201,6,No,No,P,3,00No,16228.76,31,0,No,NA,0,Yes,0.597816408
2300,1,618,590,599,0,2,1,67.74936484,6,Yes,No,M,2,02Hi,10845.45,20,2,No,W06,0,Yes,0.920108468
2301,1,568,596,568,0,0,0,32.57230805,6,No,No,P,5,01Lo,18096.71,37,0,No,NA,1,Yes,0.454778699
2302,1,645,632,647,0,2,1,37.26005036,7,No,No,M,4,00No,12180.99,28,0,No,W06,0,Yes,0.328992085
2303,1,671,663,652,1,1,0,41.34423537,5,No,No,P,2,00No,15077.38,27,1,Yes,W08,1,Yes,0.22345347
2304,1,NA,594,629,0,0,0,55.38987737,5,No,Yes,A,2,00No,14488.57,24,1,No,W06,1,No,0.582442983
2305,1,673,674,617,0,1,1,56.07478553,6,No,No,A,2,00No,12139.77,27,0,No,W07,0,No,0.004799902
2306,1,684,645,631,2,4,2,67.49837317,6,Yes,No,A,1,01Lo,10703.54,22,2,No,NA,0,Yes,0.095350693
2307,1,740,683,645,1,2,1,55.67875558,7,No,No,M,3,01Lo,12587.77,31,0,No,W03,0,No,0.454548805
2308,1,604,NA,581,1,1,1,51.70225078,4,No,No,M,2,00No,12460.73,20,1,No,W06,1,Yes,0.401231347
